id,name,type,buyable,sellable,chainId,sellCommand,dexName,category,blockchain,uniqueName,description,comingSoon,sortOrder,approxPriceUsd,ikna,priceRuleId,approxPriceChf,cardBuyable,cardSellable,instantBuyable,instantSellable,financialType,decimals,paymentEnabled,amlRuleFrom,amlRuleTo,approxPriceEur,refundEnabled
266,WETH,Token,FALSE,FALSE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,WETH,Public,Ethereum,Ethereum/WETH,Wrapped Ether,FALSE,99,2922.079246,FALSE,6,2304.065646,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,2480.82045,TRUE
265,WFPS,Token,TRUE,TRUE,0x5052D3Cc819f53116641e89b96Ff4cD1EE80B182,,WFPS,Public,Ethereum,Ethereum/WFPS,Wrapped Frankencoin Pool Share,FALSE,99,1518.48114,FALSE,3,1197.32558,FALSE,FALSE,FALSE,FALSE,FPS,18,FALSE,8,0,1289.177585,TRUE
264,TGT,Token,FALSE,FALSE,0x429fed88f10285e61b12bdf00848315fbdfcc341,,TGT,Public,Arbitrum,Arbitrum/TGT,THORWallet,FALSE,199,0,FALSE,44,0,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0,TRUE
263,MKX,Token,FALSE,FALSE,0xe137dd4bcd22e947c896ae33a0920c09c85e263d,,MKX,Private,Arbitrum,Arbitrum/MKX,Ebel2X,FALSE,199,1.12079665,FALSE,43,0.9702445322,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
262,WFPS,Token,TRUE,TRUE,0x54cc50d5cc4914f0c5da8b0581938dc590d29b3d,,WFPS,Public,Polygon,Polygon/WFPS,Frankencoin Pool Share,FALSE,499,1518.48114,FALSE,3,1197.32558,FALSE,FALSE,FALSE,FALSE,FPS,18,FALSE,8,0,1289.177585,TRUE
261,ISLM,Coin,FALSE,FALSE,0xec8cc083787c6e5218d86f9ff5f28d4cc377ac54,,ISLM,Public,Haqq,Haqq/ISLM,Islamic Coin,FALSE,800,0.0116001161,FALSE,42,0.009146716,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.0098484,TRUE
260,YLD,Token,FALSE,FALSE,0xf94b5c5651c888d928439ab6514b93944eee6f48,,YLD,Public,Ethereum,Ethereum/YLD,Yield App,FALSE,99,0.002826943452,FALSE,41,0.00254065317,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
259,ZCHF,Token,FALSE,FALSE,0x20D1c515e38aE9c345836853E2af98455F919637,,ZCHF,Public,Base,Base/ZCHF,Frankencoin,FALSE,706,1.267825458,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,CHF,18,TRUE,8,0,1.076373041,TRUE
258,ZCHF,Token,FALSE,FALSE,0xd89bd06fab624b6bc27cf7968ba29edecbd2c267,,ZCHF,Public,BinanceSmartChain,BinanceSmartChain/ZCHF,Frankencoin,FALSE,606,1.267825458,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,CHF,18,FALSE,8,0,1.076373041,TRUE
257,WBTC,Token,TRUE,TRUE,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,,WBTC,Public,Polygon,Polygon/WBTC,Wrapped BTC,FALSE,404,87278.97353,FALSE,34,68819.65463,FALSE,FALSE,FALSE,FALSE,BTC,8,TRUE,0,0,74099.1069,TRUE
256,ZCHF,Token,FALSE,FALSE,0x4f8a84c442f9675610c680990eddb2ccddb8ab6f,,ZCHF,Public,Optimism,Optimism/ZCHF,Frankencoin,FALSE,206,1.267825458,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,CHF,18,TRUE,8,0,1.076373041,TRUE
255,ZCHF,Token,FALSE,FALSE,0xb33c4255938de7a6ec1200d397b2b2f329397f9b,,ZCHF,Public,Arbitrum,Arbitrum/ZCHF,Frankencoin,FALSE,106,1.267825458,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,CHF,18,TRUE,8,0,1.076373041,TRUE
254,USDC.e,Token,FALSE,TRUE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,,USDC.e,Public,Polygon,Polygon/USDC.e,Bridged USDC,FALSE,403,1,FALSE,1,0.78851,FALSE,FALSE,FALSE,FALSE,USD,6,FALSE,0,0,0.849,TRUE
253,ZCHF,Token,TRUE,TRUE,0x02567e4b14b25549331fcee2b56c647a8bab16fd,,ZCHF,Public,Polygon,Polygon/ZCHF,Frankencoin,FALSE,406,1.267825458,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,CHF,18,TRUE,8,0,1.076373041,TRUE
252,FPS,Token,TRUE,TRUE,0x1ba26788dfde592fec8bcb0eaff472a42be341b2,,FPS,Public,Ethereum,Ethereum/FPS,Frankencoin Pool Share,FALSE,99,1518.48114,FALSE,3,1197.32558,FALSE,FALSE,FALSE,FALSE,FPS,18,FALSE,8,0,1289.177585,TRUE
251,ZCHF,Token,TRUE,TRUE,0xb58e61c3098d85632df34eecfb899a1ed80921cb,,ZCHF,Public,Ethereum,Ethereum/ZCHF,Frankencoin,FALSE,6,1.267825458,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,CHF,18,TRUE,8,0,1.076373041,TRUE
250,DAI,Token,TRUE,TRUE,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,,DAI,Public,Base,Base/DAI,Dai,FALSE,799,1,FALSE,4,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,18,TRUE,0,0,0.8489915028,TRUE
249,USDbC,Token,FALSE,TRUE,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,,USDbC,Public,Base,Base/USDbC,Bridged USDC,FALSE,703,1,FALSE,5,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,6,FALSE,0,0,0.8489915028,TRUE
248,ETH,Coin,TRUE,TRUE,0x4200000000000000000000000000000000000006,,ETH,Public,Base,Base/ETH,Ether,FALSE,701,2922.079246,FALSE,6,2304.065646,FALSE,FALSE,FALSE,FALSE,Other,18,TRUE,0,0,2480.82045,TRUE
247,XCHF,Token,FALSE,FALSE,,,XCHF,Public,Polygon,Polygon/XCHF,CryptoFranc,FALSE,405,1.267841532,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,CHF,,FALSE,0,0,1.076386688,TRUE
246,SAND,Token,TRUE,TRUE,0xbbba073c31bf03b8acf7c28ef0738decf3695683,,SAND,Public,Polygon,Polygon/SAND,The Sandbox,FALSE,499,0.111201113,FALSE,8,0.087682312,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.0944088,TRUE
245,DAI,Token,TRUE,TRUE,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,,DAI,Public,Polygon,Polygon/DAI,Dai,FALSE,499,1,FALSE,4,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,18,TRUE,0,0,0.8489915028,TRUE
244,USDC,Token,TRUE,TRUE,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,,USDC,Public,Polygon,Polygon/USDC,USD Coin,FALSE,403,1,FALSE,5,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.8489915028,TRUE
243,USDT,Token,TRUE,TRUE,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,,USDT,Public,Polygon,Polygon/USDT,Tether,FALSE,402,1,FALSE,40,0.78851,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.849,TRUE
242,POL,Coin,TRUE,TRUE,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,,POL,Public,Polygon,Polygon/POL,Polygon,FALSE,401,0.1033159412,FALSE,9,0.08146483746,FALSE,FALSE,FALSE,FALSE,Other,18,TRUE,0,0,0.08771435619,TRUE
241,XMR,Coin,TRUE,TRUE,,,XMR,Public,Monero,Monero/XMR,Monero,FALSE,,440.0844046,FALSE,10,347.0074808,FALSE,FALSE,FALSE,FALSE,Other,,TRUE,2,0,373.62792,TRUE
240,BGB,Token,FALSE,FALSE,0x19de6b897ed14a376dda0fe53a5420d2ac828a28,,BGB,Public,Ethereum,Ethereum/BGB,Bitget Token,FALSE,99,,FALSE,,,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
239,FOX,Token,FALSE,FALSE,0xc770eefad204b5180df6a14ee197d99d808ee52d,,FOX,Public,Ethereum,Ethereum/FOX,Shapeshift Token ,FALSE,99,,FALSE,,,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
238,DMCS,Custom,TRUE,FALSE,,,DMCS,Private,Talium,Talium/DMCS,,FALSE,,1.17786809,FALSE,39,0.9287514723,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,1,TRUE
237,USDC,Token,TRUE,TRUE,0xaf88d065e77c8cc2239327c5edb3a432268e5831,,USDC,Public,Arbitrum,Arbitrum/USDC,USD Coin,FALSE,103,1,FALSE,5,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.8489915028,TRUE
236,BTC,Coin,TRUE,TRUE,,,BTC,Public,Lightning,Lightning/BTC,Lightning,FALSE,,87278.97353,FALSE,11,68819.65463,FALSE,FALSE,FALSE,FALSE,BTC,,TRUE,0,0,74099.1069,TRUE
235,XCHF,Token,FALSE,FALSE,0xe4f27b04cc7729901876b44f4eaa5102ec150265,,XCHF,Public,Optimism,Optimism/XCHF,CryptoFranc,FALSE,205,1.267841532,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,CHF,18,FALSE,0,0,1.076386688,TRUE
234,XCHF,Token,FALSE,FALSE,,,XCHF,Public,Arbitrum,Arbitrum/XCHF,CryptoFranc,FALSE,105,1.267841532,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,CHF,,FALSE,0,0,1.076386688,TRUE
233,XCHF,Token,FALSE,FALSE,0xb4272071ecadd69d933adcd19ca99fe80664fc08,,XCHF,Public,Ethereum,Ethereum/XCHF,CryptoFranc,FALSE,5,1.267841532,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,CHF,18,FALSE,0,0,1.076386688,TRUE
232,SUSHI,Token,TRUE,FALSE,0x947950bcc74888a40ffa2593c5798f11fc9124c4,,SUSHI,Public,BinanceSmartChain,BinanceSmartChain/SUSHI,Sushi,FALSE,699,0.2814028164,FALSE,12,0.221886714,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.2389086,TRUE
231,SUSHI,Token,FALSE,FALSE,0xd4d42f0b6def4ce0383636770ef773390d85c61a,,SUSHI,Public,Arbitrum,Arbitrum/SUSHI,Sushi,FALSE,199,0.2814028164,FALSE,12,0.221886714,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.2389086,TRUE
230,SUSHI,Token,TRUE,FALSE,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,,SUSHI,Public,Ethereum,Ethereum/SUSHI,Sushi,FALSE,99,0.2814028164,FALSE,12,0.221886714,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.2389086,TRUE
229,1INCH,Token,TRUE,FALSE,0x111111111117dc0aa78b770fa6a738034120c302,,1INCH,Public,BinanceSmartChain,BinanceSmartChain/1INCH,1Inch,FALSE,699,0.1464014653,FALSE,13,0.115437864,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1242936,TRUE
228,1INCH,Token,FALSE,FALSE,,,1INCH,Public,Arbitrum,Arbitrum/1INCH,1Inch,FALSE,199,0.1464014653,FALSE,13,0.115437864,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.1242936,TRUE
227,1INCH,Token,TRUE,FALSE,0x111111111117dc0aa78b770fa6a738034120c302,,1INCH,Public,Ethereum,Ethereum/1INCH,1Inch,FALSE,99,0.1464014653,FALSE,13,0.115437864,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1242936,TRUE
226,GMX,Token,TRUE,TRUE,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,,GMX,Public,Arbitrum,Arbitrum/GMX,GMX,FALSE,199,8.590085974,FALSE,14,6.7733009,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,7.29291,TRUE
225,TUSD,Token,FALSE,FALSE,0x14016e85a25aeb13065688cafb43044c2ef86784,,TUSD,Public,BinanceSmartChain,BinanceSmartChain/TUSD,TrueUSD,FALSE,699,1,FALSE,15,0.78851,FALSE,FALSE,FALSE,FALSE,USD,18,FALSE,0,0,0.849,TRUE
224,TUSD,Token,FALSE,FALSE,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,,TUSD,Public,Arbitrum,Arbitrum/TUSD,TrueUSD,FALSE,199,1,FALSE,15,0.78851,FALSE,FALSE,FALSE,FALSE,USD,18,FALSE,0,0,0.849,TRUE
223,TUSD,Token,FALSE,FALSE,0x0000000000085d4780b73119b644ae5ecd22b376,,TUSD,Public,Ethereum,Ethereum/TUSD,TrueUSD,FALSE,99,1,FALSE,15,0.78851,FALSE,FALSE,FALSE,FALSE,USD,18,FALSE,0,0,0.849,TRUE
222,SNX,Token,TRUE,FALSE,0x9ac983826058b8a9c7aa1c9171441191232e8404,,SNX,Public,BinanceSmartChain,BinanceSmartChain/SNX,Synthetix Network ,FALSE,699,0.4300043037,FALSE,16,0.3390593,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.36507,TRUE
221,SNX,Token,FALSE,FALSE,,,SNX,Public,Arbitrum,Arbitrum/SNX,Synthetix Network ,FALSE,199,0.4300043037,FALSE,16,0.3390593,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.36507,TRUE
220,SNX,Token,TRUE,TRUE,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,,SNX,Public,Ethereum,Ethereum/SNX,Synthetix Network ,FALSE,99,0.4300043037,FALSE,16,0.3390593,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.36507,TRUE
219,MKR,Token,TRUE,FALSE,0x5f0da599bb2cccfcf6fdfd7d81743b6020864350,,MKR,Public,BinanceSmartChain,BinanceSmartChain/MKR,Maker,FALSE,699,1813.718153,FALSE,17,1430.120587,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,1539.8313,TRUE
218,MKR,Token,FALSE,FALSE,,,MKR,Public,Arbitrum,Arbitrum/MKR,Maker,FALSE,199,1813.718153,FALSE,17,1430.120587,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,1539.8313,TRUE
217,MKR,Token,TRUE,FALSE,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,MKR,Public,Ethereum,Ethereum/MKR,Maker,FALSE,99,1813.718153,FALSE,17,1430.120587,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,1539.8313,TRUE
216,ENJ,Token,FALSE,FALSE,,,ENJ,Public,Arbitrum,Arbitrum/ENJ,Enjin Coin,FALSE,199,0.02711027133,FALSE,18,0.0213765061,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.02301639,TRUE
215,ENJ,Token,FALSE,FALSE,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,,ENJ,Public,Ethereum,Ethereum/ENJ,Enjin Coin,FALSE,99,0.02711027133,FALSE,18,0.0213765061,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.02301639,TRUE
214,COMP,Token,TRUE,FALSE,0x52ce071bd9b1c4b00a0b92d298c512478cad67e8,,COMP,Public,BinanceSmartChain,BinanceSmartChain/COMP,Compound,FALSE,699,26.21026233,FALSE,19,20.6668471,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,22.25229,TRUE
213,COMP,Token,FALSE,FALSE,,,COMP,Public,Arbitrum,Arbitrum/COMP,Compound,FALSE,199,26.21026233,FALSE,19,20.6668471,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,22.25229,TRUE
212,COMP,Token,TRUE,FALSE,0xc00e94cb662c3520282e6f5717214004a7f26888,,COMP,Public,Ethereum,Ethereum/COMP,Compound,FALSE,99,26.21026233,FALSE,19,20.6668471,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,22.25229,TRUE
211,CHZ,Token,FALSE,FALSE,,,CHZ,Public,Arbitrum,Arbitrum/CHZ,Chiliz,FALSE,199,0.0350103504,FALSE,20,0.0276057351,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.02972349,TRUE
210,CHZ,Token,TRUE,FALSE,0x3506424f91fd33084466f402d5d97f05f8e3b4af,,CHZ,Public,Ethereum,Ethereum/CHZ,Chiliz,FALSE,99,0.0350103504,FALSE,20,0.0276057351,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.02972349,TRUE
209,BAT,Token,TRUE,FALSE,0x101d82428437127bf1608f699cd651e6abf9766e,,BAT,Public,BinanceSmartChain,BinanceSmartChain/BAT,Basic Attention,FALSE,699,0.2136021378,FALSE,21,0.168425736,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1813464,TRUE
208,BAT,Token,FALSE,FALSE,,,BAT,Public,Arbitrum,Arbitrum/BAT,Basic Attention,FALSE,199,0.2136021378,FALSE,21,0.168425736,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.1813464,TRUE
207,BAT,Token,TRUE,FALSE,0x0d8775f648430679a709e98d2b0cb6250d2887ef,,BAT,Public,Ethereum,Ethereum/BAT,Basic Attention,FALSE,99,0.2136021378,FALSE,21,0.168425736,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1813464,TRUE
206,CRV,Token,FALSE,FALSE,0x11cdb42b0eb46d95f990bedd4695a6e3fa034978,,CRV,Public,Arbitrum,Arbitrum/CRV,Curve DAO ,FALSE,199,0.3869038723,FALSE,22,0.305074519,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.3284781,TRUE
205,CRV,Token,TRUE,TRUE,0xd533a949740bb3306d119cc777fa900ba034cd52,,CRV,Public,Ethereum,Ethereum/CRV,Curve DAO ,FALSE,99,0.3869038723,FALSE,22,0.305074519,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.3284781,TRUE
204,RPL,Token,FALSE,FALSE,,,RPL,Public,Arbitrum,Arbitrum/RPL,Rocket Pool,FALSE,199,1.960019617,FALSE,23,1.5454796,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,1.66404,TRUE
203,RPL,Token,TRUE,FALSE,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,RPL,Public,Ethereum,Ethereum/RPL,Rocket Pool,FALSE,99,1.960019617,FALSE,23,1.5454796,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,1.66404,TRUE
202,AXS,Token,TRUE,FALSE,0x715d400f88c167884bbcc41c5fea407ed4d2f8a0,,AXS,Public,BinanceSmartChain,BinanceSmartChain/AXS,Axie Infinity,FALSE,699,0.8310083172,FALSE,24,0.65525181,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.705519,TRUE
201,AXS,Token,FALSE,FALSE,,,AXS,Public,Arbitrum,Arbitrum/AXS,Axie Infinity,FALSE,199,0.8310083172,FALSE,24,0.65525181,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.705519,TRUE
200,AXS,Token,TRUE,FALSE,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,,AXS,Public,Ethereum,Ethereum/AXS,Axie Infinity,FALSE,99,0.8310083172,FALSE,24,0.65525181,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.705519,TRUE
199,GRT,Token,TRUE,FALSE,0x9623063377ad1b27544c965ccd7342f7ea7e88c7,,GRT,Public,Arbitrum,Arbitrum/GRT,The Graph,FALSE,199,0.03622036251,FALSE,25,0.0285598322,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.03075078,TRUE
198,GRT,Token,TRUE,FALSE,0xc944e90c64b2c07662a292be6244bdf05cda44a7,,GRT,Public,Ethereum,Ethereum/GRT,The Graph,FALSE,99,0.03622036251,FALSE,25,0.0285598322,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.03075078,TRUE
197,AAVE,Token,TRUE,TRUE,0xfb6115445bff7b52feb98650c87f44907e58f802,,AAVE,Public,BinanceSmartChain,BinanceSmartChain/AAVE,Aave,FALSE,699,154.4215455,FALSE,26,121.7617142,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,131.10258,TRUE
196,AAVE,Token,FALSE,TRUE,0xba5ddd1f9d7f570dc94a51479a000e3bce967196,,AAVE,Public,Arbitrum,Arbitrum/AAVE,Aave,FALSE,199,154.4215455,FALSE,26,121.7617142,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,131.10258,TRUE
195,AAVE,Token,TRUE,TRUE,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,,AAVE,Public,Ethereum,Ethereum/AAVE,Aave,FALSE,99,154.4215455,FALSE,26,121.7617142,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,131.10258,TRUE
194,MANA,Token,TRUE,FALSE,0x26433c8127d9b4e9b71eaa15111df99ea2eeb2f8,,MANA,Public,BinanceSmartChain,BinanceSmartChain/MANA,Decentraland,FALSE,699,0.1156711577,FALSE,27,0.0912069517,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.09820383,TRUE
193,MANA,Token,FALSE,FALSE,,,MANA,Public,Arbitrum,Arbitrum/MANA,Decentraland,FALSE,199,0.1156711577,FALSE,27,0.0912069517,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.09820383,TRUE
192,MANA,Token,TRUE,FALSE,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,,MANA,Public,Ethereum,Ethereum/MANA,Decentraland,FALSE,99,0.1156711577,FALSE,27,0.0912069517,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.09820383,TRUE
191,SAND,Token,TRUE,FALSE,0x67b725d7e342d7b611fa85e859df9697d9378b2e,,SAND,Public,BinanceSmartChain,BinanceSmartChain/SAND,The Sandbox,FALSE,699,0.111201113,FALSE,8,0.087682312,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.0944088,TRUE
190,SAND,Token,FALSE,FALSE,,,SAND,Public,Arbitrum,Arbitrum/SAND,The Sandbox,FALSE,199,0.111201113,FALSE,8,0.087682312,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.0944088,TRUE
189,SAND,Token,TRUE,FALSE,0x3845badade8e6dff049820680d1f14bd3903a5d0,,SAND,Public,Ethereum,Ethereum/SAND,The Sandbox,FALSE,99,0.111201113,FALSE,8,0.087682312,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.0944088,TRUE
188,APE,Token,TRUE,FALSE,0xc762043e211571eb34f1ef377e5e8e76914962f9,,APE,Public,BinanceSmartChain,BinanceSmartChain/APE,ApeCoin,FALSE,699,0.2032020337,FALSE,28,0.160225232,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1725168,TRUE
187,APE,Token,FALSE,FALSE,0x74885b4d524d497261259b38900f54e6dbad2210,,APE,Public,Arbitrum,Arbitrum/APE,ApeCoin,FALSE,199,0.2032020337,FALSE,28,0.160225232,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1725168,TRUE
186,APE,Token,TRUE,TRUE,0x4d224452801aced8b2f0aebe155379bb5d594381,,APE,Public,Ethereum,Ethereum/APE,ApeCoin,FALSE,99,0.2032020337,FALSE,28,0.160225232,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1725168,TRUE
185,QNT,Token,FALSE,FALSE,0xc7557c73e0eca2e1bf7348bb6874aee63c7eff85,,QNT,Public,Arbitrum,Arbitrum/QNT,Quant,FALSE,199,72.64072703,FALSE,29,57.2773664,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,61.67136,TRUE
184,QNT,Token,TRUE,TRUE,0x4a220e6096b25eadb88358cb44068a3248254675,,QNT,Public,Ethereum,Ethereum/QNT,Quant,FALSE,99,72.64072703,FALSE,29,57.2773664,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,61.67136,TRUE
183,ARB,Token,TRUE,TRUE,0x912ce59144191c1204e64559fe8253a0e49e6548,,ARB,Public,Arbitrum,Arbitrum/ARB,Arbitrum,FALSE,199,0.1913019146,FALSE,30,0.150841963,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1624137,TRUE
182,ARB,Token,TRUE,TRUE,0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,,ARB,Public,Ethereum,Ethereum/ARB,Arbitrum,FALSE,99,0.1913019146,FALSE,30,0.150841963,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.1624137,TRUE
181,LINK,Token,TRUE,FALSE,0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd,,LINK,Public,BinanceSmartChain,BinanceSmartChain/LINK,Chainlink,FALSE,699,12.19148202,FALSE,31,9.613009274,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,10.35046464,TRUE
180,LINK,Token,FALSE,TRUE,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,,LINK,Public,Arbitrum,Arbitrum/LINK,Chainlink,FALSE,199,12.19148202,FALSE,31,9.613009274,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,10.35046464,TRUE
179,LINK,Token,TRUE,TRUE,0x514910771af9ca656af840dff83e8264ecf986ca,,LINK,Public,Ethereum,Ethereum/LINK,Chainlink,FALSE,99,12.19148202,FALSE,31,9.613009274,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,10.35046464,TRUE
178,UNI,Token,TRUE,FALSE,0xbf5140a22578168fd562dccf235e5d43a02ce9b1,,UNI,Public,BinanceSmartChain,BinanceSmartChain/UNI,Uniswap,FALSE,699,7.883,FALSE,32,6.824108235,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
177,UNI,Token,FALSE,TRUE,0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0,,UNI,Public,Arbitrum,Arbitrum/UNI,Uniswap,FALSE,199,7.883,FALSE,32,6.824108235,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
176,UNI,Token,TRUE,FALSE,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,UNI,Public,Ethereum,Ethereum/UNI,Uniswap,FALSE,99,7.883,FALSE,32,6.824108235,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
175,DAI,Token,TRUE,TRUE,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,,DAI,Public,BinanceSmartChain,BinanceSmartChain/DAI,Dai,FALSE,699,1,FALSE,4,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,18,FALSE,0,0,0.8489915028,TRUE
174,DAI,Token,FALSE,TRUE,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,,DAI,Public,Arbitrum,Arbitrum/DAI,Dai,FALSE,199,1,FALSE,4,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,18,TRUE,0,0,0.8489915028,TRUE
173,DAI,Token,TRUE,TRUE,0x6b175474e89094c44da98b954eedeac495271d0f,,DAI,Public,Ethereum,Ethereum/DAI,Dai,FALSE,99,1,FALSE,4,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,18,TRUE,0,0,0.8489915028,TRUE
172,MATIC,Token,FALSE,FALSE,0xcc42724c6683b7e57334c4e856f4c9965ed682bd,,MATIC,Public,BinanceSmartChain,BinanceSmartChain/MATIC,Polygon,FALSE,699,0.1033159412,FALSE,9,0.08146483746,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.08771435619,TRUE
